idx,node00,node01,node02,node03,node04,node05,node06,node07,node08,node09,node10,node11,node12,node13,node14,node15,node16,node17,node18,node19,node20,node21,node22,node23,node24,node25,node26,node27,coupling_X,rep_Y
51,-1.3462808086991949,-0.9911985095903649,-1.4715994505223031,-1.0891051148972914,-0.9845589047455041,-1.3006260318435283,-1.1054434217863784,-1.027825756652573,-1.0701273125440673,-1.0540904652515632,-1.1103754805570862,-1.6053502388249805,-0.9892766183541483,-0.9028091807038326,-0.9398906399197406,-1.5412839538144265,-1.1384326881073665,-1.1601303212833658,-1.1852343865869668,-0.9258770112297132,-0.9250715568065244,-1.4591601728847465,-1.6552719474171744,-1.687249586653492,-1.7525157653816077,-1.1488255977791089,-1.7715959961303567,-1.7355072740680446,100,1
52,-1.4673401997360918,-1.0347436191667825,-1.579557525503627,-1.1784623745215246,-1.0037949341664025,-1.2790842786538044,-1.185980757874065,-1.0693908908054692,-1.1336930841565398,-1.1411063121168963,-1.186999737410339,-1.6498819535200753,-0.98787797443388,-0.8918076684958256,-0.9456573197203849,-1.6020330564300804,-1.1951101086210407,-1.0783349470308146,-1.1776538730678867,-0.9248961130691233,-0.8421950609316722,-1.6226821564035565,-1.7673142861303603,-1.6576058781569545,-1.7715646505373066,-1.1822034484580206,-1.7903028506990086,-1.7912301761616747,100,1
53,-1.5012673710762336,-1.0147933248798104,-1.5942164922144277,-1.1985832215496022,-0.9598181984573692,-1.1763027924817262,-1.1966019261695904,-1.0460515671502877,-1.1296533501353032,-1.16003161296575,-1.192209342609718,-1.593450894766398,-0.9238328809345397,-0.8233705502767316,-0.8917585352083806,-1.5659161860783477,-1.1790395542358512,-0.9251504651250089,-1.0957926294191898,-0.864541260488594,-0.7018614756607624,-1.6908260865100204,-1.7749908896664364,-1.5253611819093085,-1.6833731774798428,-1.142274067630632,-1.700535287738015,-1.7382217213169469,100,1
54,-1.4441100048077635,-0.9294470273763001,-1.5113709277174312,-1.1445484832840906,-0.8519690787070661,-0.9946916230096629,-1.1334892890558077,-0.956291160434151,-1.0552362438287888,-1.1067412087385298,-1.1225636978162299,-1.4368844950963335,-0.798108926611426,-0.6985758724351907,-0.7782836695543134,-1.4318911214320005,-1.0877685924937364,-0.7067213435812641,-0.9403079255991776,-0.745537550071335,-0.5087953661476928,-1.6568944970021835,-1.6749578250813237,-1.2980509198459391,-1.4914768203224282,-1.0278805952860268,-1.5061039992770997,-1.5777980259309183,100,1
55,-1.2967715640271877,-0.7804302986645877,-1.3327362509416691,-1.0153531138779672,-0.6832686866392833,-0.7424123321591446,-0.9964534324363702,-0.8022721441312397,-0.9115506460634828,-0.9812110520389861,-0.9790277800363173,-1.189531781855977,-0.6147621085143661,-0.5214729334051195,-0.6088717900393162,-1.2058879346416873,-0.9229690800243865,-0.4323861490124435,-0.7165009705346913,-0.5717499939458023,-0.2708381842131811,-1.5204247506424016,-1.471709829679962,-0.9944137189701462,-1.2109468148321654,-0.8423298733271591,-1.2222156486872424,-1.3215019994557609,100,1
56,-1.0661379566271316,-0.5732268583785265,-1.0689143621869077,-0.8146806205963476,-0.4603724628496947,-0.4338052061548232,-0.7901108880691053,-0.5897900523822098,-0.7037216926617449,-0.7876288251569629,-0.7672975654696813,-0.8719153224781726,-0.38083979183638605,-0.29929566154082254,-0.3907387560658218,-0.9037280470585874,-0.6910407514423421,-0.11517746841249002,-0.43503029986532527,-0.35038074084917326,0.0006833053352792979,-1.289195490519507,-1.1816058390474877,-0.6427606953188385,-0.8688811786486417,-0.5930749940947223,-0.8773680417211297,-0.9934341241919878,100,1
57,-0.7667272215994005,-0.31680968096146483,-0.7412738198029246,-0.5515294379987677,-0.1933131824248182,-0.08891071762950777,-0.5245663038908654,-0.32835108701060245,-0.4407894792180922,-0.5346412847155434,-0.49737366073686445,-0.5143476356541857,-0.10662120072352935,-0.04248283720319668,-0.13384199936684396,-0.5517164004430638,-0.40289968118212205,0.22799252430896544,-0.11129217408800073,-0.09168788966060985,0.29183655880905807,-0.9815182787492516,-0.8341772836593652,-0.2761822377363015,-0.49966418100597093,-0.29187970681583914,-0.509066134060791,-0.6278839938701151,100,1
58,-0.42096336630095504,-0.023398921556281947,-0.3796216118907844,-0.24030830764421235,0.10484670134567033,0.2686370978219652,-0.21394675634210567,-0.03103663408741687,-0.1357607149550015,-0.2350409584513331,-0.1828546884070858,-0.1498411988414987,0.19428905752132372,0.23593205639296078,0.1495363532404405,-0.18204551171350697,-0.07346283550315659,0.577525787377586,0.23580632536519913,0.19151960480751348,0.5869607781459167,-0.6266603074845912,-0.4665851459007967,0.07309177306854518,-0.13835042371417677,0.04526311730138603,-0.15315012428448643,-0.2621153101225989,100,1
59,-0.05659056978905802,0.291906488325225,-0.01624802096815562,0.09995950183591937,0.4186018608056471,0.614802655456303,0.12490597573741531,0.2862254527992387,0.19479914148913213,0.09519987304633044,0.15955402536202476,0.19256862818708326,0.5056311320342406,0.5211666742329104,0.4447748268759079,0.17398384238472261,0.27899218302255213,0.9129497621040757,0.5852971337192586,0.4844944236272041,0.8693675907839608,-0.259958822936233,-0.11352803971194017,0.37931780204602716,0.185337302586179,0.3993805730865863,0.16353774865939733,0.07158357017366475,100,1
60,0.29796139630800633,0.611922815652803,0.3201910325850728,0.4475494831491427,0.7308928661669724,0.9279272093807539,0.4725367581343554,0.6056342286821609,0.532034420258959,0.4379055006231336,0.510682121708741,0.4903819223047838,0.8097584822525613,0.7975537807021816,0.7356599005144971,0.49071532173273946,0.6341605310763293,1.214562544847713,0.9159515844262215,0.7712336721891302,1.122525372813785,0.0856375310805701,0.19895618768736814,0.6260552304154527,0.45105507904768266,0.7501617809373589,0.4235431367298075,0.3509023844711616,100,1
61,0.6179678918366406,0.9185671949877655,0.6085141134748323,0.7804588195651643,1.0241405878931797,1.190282968524293,0.8081925157611433,0.9086955469391019,0.8562938479539306,0.7736744849844701,0.8502290821610112,0.7285840639708373,1.08906394622576,1.0494937795780879,1.0056959832895456,0.7503350230302506,0.97136294278768,1.4646314529544289,1.2080461975794823,1.0354031505331038,1.3312737161022536,0.3855246922684619,0.4538335405729977,0.8053131512253403,0.6484670586082217,1.0774428914086671,0.6176796791577607,0.5643763270497681,100,1
62,0.8848299696441951,1.194126576732885,0.8358499884070185,1.0784470835301985,1.2812848823228487,1.3883712393324348,1.1118002470200434,1.177575578273871,1.1484842811478706,1.083076529960234,1.1584089955896482,0.8992504261366802,1.3271892265595688,1.2623591294023437,1.239260069221008,0.9427892724983534,1.271001817435812,1.648144292256989,1.4447287251955427,1.26148943678819,1.4825730083871005,0.6249496027437096,0.6422485107711707,0.9151155828315185,0.7751470615227724,1.3623499105269183,0.7435401739324052,0.7091628331352051,100,1
63,1.086426166519201,1.422259899832532,0.996079509806884,1.3243943297803662,1.4867704506702089,1.5125865434907986,1.3654257220285286,1.3962484737979801,1.3913633944425987,1.3480073815163975,1.4172409590625947,0.9998595001857286,1.509737221381905,1.4231316878531337,1.4223116740375668,1.0639481984607035,1.515662628161394,1.7533612097917168,1.6126116160184676,1.4355939785834024,1.5660342973116272,0.7974600574152747,0.7621262522593246,0.9572519306543643,0.8337571371963379,1.5881855589664426,0.8032469237810614,0.7877036720346624,100,1
64,1.216131086420607,1.5886579730928345,1.0875133516017712,1.5048498845400358,1.627415622807712,1.5570679239735181,1.5543246959067554,1.5512678313886739,1.5704271876266978,1.552831422611125,1.6113813440414084,1.0315540072555525,1.6247881654376328,1.5209786925452524,1.5428961649978783,1.113596529266155,1.6907837928219773,1.7724143229737561,1.7018381268841107,1.5460384250247112,1.5745978647194572,0.902040789358902,0.8158513676000833,0.9357325875469686,0.829672157472001,1.7410942493521286,0.8015552522288484,0.8049091020603265,100,1
65,1.2714115680704487,1.6817866356417117,1.1111288776404245,1.609998179657332,1.6931055282215643,1.5197653667068975,1.6673434042654112,1.6322408877129235,1.6744466491124095,1.6849368245139191,1.728656757346781,0.9977140972656843,1.6635796143373796,1.548004464786219,1.5918407773828396,1.0941203665495731,1.7851566091883058,1.7019128880718692,1.7062107017646024,1.5841984226762726,1.5052292174662325,0.9407876086360849,0.808294353614284,0.8559151462132369,0.76949325934609,1.8106582267156546,0.7446371018189973,0.7666382733567231,100,1
66,1.2528159522714,1.6938606994121064,1.0696397449857182,1.6337142721339317,1.6774802698542879,1.402471501817972,1.697143623497315,1.6324454282392222,1.6960372900080418,1.7351594680480869,1.7606570043519647,0.903285960238054,1.6212595605146034,1.5000132703454716,1.5636645644781044,1.0098495268542245,1.791478074681844,1.5433428221877994,1.623626076793377,1.5452593041897902,1.3593216769074197,0.917660183001347,0.745709809130886,0.7242620493086546,0.6604964112671919,1.790674823372841,0.6395381499942336,0.6793936641770907,100,1
67,1.1635416722094023,1.621511593771794,0.9671954633112698,1.5738350356744357,1.5785060227292578,1.2107989598855367,1.6406094567703107,1.5496111188943122,1.6321361037475093,1.6984624543019216,1.703417702563773,0.7551787378405705,1.4973723371717511,1.3769514160975733,1.4572568304918068,0.867725650089539,1.7069467188724934,1.3040970129708045,1.4565096165534075,1.4286957976239256,1.14274326952085,0.8377956870414639,0.6352606907651043,0.5485484127785348,0.5105887097659104,1.6796764110256102,0.4943799956850886,0.5500511434234946,100,1
68,1.0094239268514231,1.465935574162136,0.8095946108135191,1.4323527672518033,1.3986899098081829,0.9540346971550835,1.4990870721639704,1.3862641338309691,1.484199460732689,1.574447283566136,1.5577682945444373,0.5625926155904848,1.2960231646238185,1.182975586727314,1.2759408710122735,0.6773976435965041,1.53365676959247,0.9971124944977541,1.2116385046147384,1.2384145723614666,0.8655285885300283,0.7072122073436565,0.4849614588699174,0.33814089423522037,0.32845619967774187,1.4810085940729498,0.31850720410140076,0.38563114041433477,100,1
69,0.7989283519675352,1.2337822681751756,0.6046710084860627,1.2155433090991796,1.1450614412858073,0.6447890174297212,1.2783833047795856,1.1500415296131172,1.25819975418694,1.3674349294126467,1.3293348715458628,0.3359409199326076,1.025681257237678,0.9263273283325852,1.0271941011132402,0.4484684343634365,1.2794950747553506,0.6366051866269337,0.8997973494510719,0.982472401747988,0.5411198356850268,0.5329817561474791,0.30366631462948246,0.10402757171278391,0.1239257123408095,1.2026043178236852,0.12158468803449049,0.19455995164487838,100,1
70,0.5429191579203071,0.9369330683509277,0.3624532592986253,0.9337774246663699,0.8290018988758318,0.2986038352129401,0.988496562913253,0.8532657219987374,0.9644060389752724,1.0864534714622167,1.0284681708361374,0.0860314881806722,0.6988704200510255,0.6189313959535805,0.7223645202143715,0.19019261337356194,0.9577032183547948,0.23706243489411388,0.5361694714675752,0.672683673648697,0.18547857889837432,0.323928029699128,0.10085877473023336,-0.14134140969137335,-0.09186867597924582,0.8569230514768427,-0.08677646862121009,-0.01248413544888544,100,1
71,0.2545352033108581,0.5890944507523364,0.09514014636104945,0.6007342719477701,0.4658845436774572,-0.06635075052762753,0.6434120371694189,0.5110233834404525,0.6170660585179853,0.7450924368700282,0.6699993313365288,-0.17478820967043698,0.33224499323863843,0.2758595196317437,0.3763769198566304,-0.08491619672627287,0.58322848712053,-0.18263298097953687,0.1401470250129256,0.3243457129276834,-0.18324784104101186,0.0912417791524739,-0.11286212850028941,-0.3842271345937824,-0.3067889968944713,0.4612214572749824,-0.2958538121855116,-0.22364305600476603,100,1
72,-0.05091327698276295,0.205258072066958,-0.18303877748075878,0.2330526269490527,0.07431576887803178,-0.430027474034481,0.2610611616505904,0.14027230471024094,0.23419090858661298,0.3608919964609266,0.2724379814932325,-0.4317644273928728,-0.05424483382696961,-0.08526858772984298,0.007091083231517536,-0.3604339532960831,0.172218294304316,-0.5986094496241754,-0.26642172150949184,-0.04432684595855162,-0.5450250707200079,-0.1518569779893831,-0.3253172122833464,-0.6101576621623298,-0.5081670573044257,0.03666051645764511,-0.4931531305306409,-0.42663534071841686,100,1
73,-0.3565516444316233,-0.19547409143623928,-0.45635399289449075,-0.14977802000588986,-0.32494427664731806,-0.7718031635345708,-0.13767787739977136,-0.24017965107111408,-0.16335460722161443,-0.04576527670347634,-0.14328498387440333,-0.6690078996451952,-0.4397867614433461,-0.44518825111244287,-0.3657781393553474,-0.6190330300986809,-0.25499713219538817,-0.985323876033608,-0.6610273860540242,-0.4131842589108832,-0.8791736757325507,-0.3912413284876319,-0.5236332823517067,-0.8049956936175442,-0.6834927674774821,-0.39385915564642265,-0.6654738713696547,-0.6090740117351807,100,1
74,-0.6450608579364582,-0.5903668345725763,-0.7085928899498314,-0.52651646624931,-0.7100267988185878,-1.071778492430354,-0.5309001435259043,-0.6101842555333223,-0.5536833414621796,-0.4529598374069537,-0.5549207386587864,-0.871398377201653,-0.8039749334404241,-0.7840427764908792,-0.7218213464039588,-0.8445192862574409,-0.6744096209202467,-1.3185577502042674,-1.021569554549073,-0.7614441122800251,-1.165947345061117,-0.6129193477769107,-0.6954128886600053,-0.9560972039426365,-0.8213531208143998,-0.8071074624921936,-0.8006631765550483,-0.7592599521387898,100,1
75,-0.8997621625600557,-0.955736416869356,-0.9244411984859067,-0.8756545882971473,-1.0591022665862093,-1.3119524350798633,-0.8970543664445614,-0.9487297378268971,-0.9153113150975333,-0.83830149853524,-0.9397185557636037,-1.0257241471902088,-1.1265722591287122,-1.082342953958225,-1.0408994838728856,-1.0225802919952327,-1.0611049119390632,-1.577315742052721,-1.3272031601065561,-1.0692619315337513,-1.3876884099893128,-0.8037109445814781,-0.8293780177728458,-1.0531188322327314,-0.9122394208045486,-1.1800213872589207,-0.8888874256552528,-0.8669889778491962,100,1
76,-1.105514556187282,-1.2691567540170121,-1.0906228731797272,-1.1767092385999822,-1.3516432537645546,-1.4772933161231359,-1.2155908640646171,-1.2352173542744267,-1.2277628055221952,-1.179758035643965,-1.2753886663845742,-1.1212365889387117,-1.3881911007376142,-1.3219732808427545,-1.3040889623108713,-1.1417425559764076,-1.3914139999845099,-1.7450879692984693,-1.5592871042248848,-1.3187836778233686,-1.529928433999481,-0.951720638147106,-0.9159654266369434,-1.0883492038858757,-0.9490318742782926,-1.490599871853382,-0.9232630843681706,-0.9242006466949375,100,1
77,-1.2496602276769568,-1.5112054567847013,-1.1962191719041306,-1.4113860203021602,-1.5695145235315162,-1.5565305869046369,-1.4676304328568255,-1.4513482911678461,-1.472334421131035,-1.456854808497302,-1.5414498394573641,-1.1501519149785788,-1.5719598325361124,-1.487455493439002,-1.4948487666170216,-1.193368738618759,-1.6445680680296306,-1.8105707988166506,-1.7025304433478243,-1.494557113370242,-1.5823742555781122,-1.046684853044135,-0.9480435263879751,-1.0570475564896415,-0.9274032048851034,-1.719444291967745,-0.9001599844036434,-0.925398922373466,100,1
78,-1.3226688406482279,-1.6665118778229135,-1.2326969851147027,-1.5646256168417374,-1.6979481793299012,-1.5425669417045704,-1.6371294891771027,-1.5828264153233782,-1.633436089082216,-1.652169822046263,-1.7207082600983306,-1.108266543982323,-1.664996022840288,-1.5671444593470358,-1.6002036840776526,-1.1714960241871595,-1.8038414985053541,-1.767513131075796,-1.7459932841694192,-1.584193110378307,-1.5392643569471443,-1.0805365900972552,-0.9213587193059852,-0.9581110320094286,-0.8461946306169599,-1.85115257029896,-0.8192426798310616,-0.8676295654760826,100,1
79,-1.3181981641161027,-1.7242123239110683,-1.1943919264477827,-1.6255540300565532,-1.7265702146450315,-1.433014219797909,-1.7121724185807197,-1.620242204844704,-1.6997596399310393,-1.7524783824902048,-1.800436396905739,-0.9953180021872525,-1.6592101796145633,-1.5538076448391862,-1.6114762206565765,-1.0741604942849123,-1.8574551412644917,-1.6160139810551917,-1.6839623748416015,-1.5793406911432721,-1.4001459086660502,-1.0481538847110663,-0.8347399426909955,-0.7942572691782998,-0.707293751450322,-1.875153906851265,-0.6825514171324886,-0.7505493306540493,100,1
80,-1.2333439240114996,-1.6781815437361396,-1.0793984718779006,-1.5879900856296474,-1.650497022363853,-1.2318554566290176,-1.6858284823983927,-1.5589458156130716,-1.6648785290206713,-1.7494195536871882,-1.7732603290242084,-0.8147488570540286,-1.5519090870647558,-1.4449423924194438,-1.5247283883054565,-0.9042749345865785,-1.7995909916458956,-1.3667683513426847,-1.517824516539548,-1.4767759747166291,-1.1719727900574741,-0.9478319503523303,-0.6900359333612197,-0.5715084969991582,-0.5153941808098015,-1.7869772482029203,-0.4936848549999046,-0.5772316682755071,100,1
81,-1.0694879658079852,-1.5282903840557855,-0.8904876827519541,-1.4512476191158863,-1.4720936646652216,-0.9521953445202499,-1.5569660886670753,-1.399888920109363,-1.5281615059834635,-1.640315829831877,-1.638285670303655,-0.5732041760380961,-1.347394858566533,-1.2441810071579429,-1.3421566685440907,-0.6688457754985349,-1.632200136656886,-1.0436035389117944,-1.2591922472633827,-1.2800521947139452,-0.8707903022884806,-0.7816349096005103,-0.4918623251614952,-0.29936283960502713,-0.2782943994970196,-1.5909573107206532,-0.2592383462020656,-0.3545181912196933,100,1
82,-0.833296994331259,-1.283493469672366,-0.6357170331181727,-1.2224281478068753,-1.2038436436081896,-0.6169561505570561,-1.332113383733188,-1.1521232587305197,-1.2968971311217623,-1.4303834347051574,-1.4036289574083691,-0.2807980014768072,-1.0597017502087394,-0.9646601746404507,-1.0748108726738783,-0.37847566834370505,-1.367990378988432,-0.6800198425586611,-0.9317657223516349,-1.0016450479129422,-0.5211898974170198,-0.5557640026889635,-0.24800681574564185,0.00874355900158616,-0.00703529276754349,-1.3031096884550695,0.009894322140742847,-0.09239658550238164,100,1
83,-0.5374661318828285,-0.9647947877188424,-0.3288613146113764,-0.9190445244081059,-0.8707846367656508,-0.25495129051604853,-1.0283490887931745,-0.8346691273625807,-0.9890723503524421,-1.135907265047618,-1.0893231694647982,0.047715920401990845,-0.7142451401765203,-0.6298988784349243,-0.7442089000398731,-0.047969590010416466,-1.032464759797286,-0.3123467583197436,-0.5687666710650864,-0.6638984441057434,-0.15317353547609255,-0.28052463252362997,0.030168934115231333,0.3361044911093215,0.28459793955054274,-0.9521446929075887,0.29952660989857244,0.1964707525982323,100,1
84,-0.2005350275212513,-0.6038065350857645,0.010935516802069042,-0.5685774925894529,-0.5073531773237818,0.10450690255711996,-0.674118168714302,-0.4753617951198198,-0.633669001755789,-0.7849568158993412,-0.7266633508230878,0.39302976354278507,-0.34470850882420856,-0.2682233801192091,-0.38004354685100755,0.30393546578754965,-0.6614867544283259,0.026829399433001538,-0.20582066261727788,-0.2965452485715426,0.2029245699473042,0.030083037584800694,0.3283311692529712,0.6640809255638805,0.5809112886641956,-0.5766918246506993,0.5935531737023912,0.49713655008131596,100,1
85,0.15480780192061672,-0.23556735124056177,0.36121273035559665,-0.203422697985163,-0.14765598901309085,0.43543850067400147,-0.30460202032173894,-0.10628715948136176,-0.26547159682352905,-0.4129380993620919,-0.3523948658529505,0.733662291098999,0.014594605699715487,0.09236849330132688,-0.014607780401524868,0.6563240119605804,-0.29371848814766294,0.31376996251870354,0.12649195335290944,0.06877520313019475,0.5214137166296812,0.35902318354712276,0.6302196317987903,0.973479414318195,0.8653739547795714,-0.21663836042127074,0.875183336422783,0.7931894315303616,100,1
86,0.5045233088602,0.10876648492923731,0.698989229175528,0.14569691755274333,0.181158327302592,0.717870207657074,0.04637810653901772,0.24219728240522168,0.08277668650070497,-0.05486275023913324,-0.0008841670647621258,1.0486059993567183,0.3356653069782988,0.42575677958496905,0.32301003847450377,0.9879447655101564,0.03807277730630782,0.5354700404411216,0.4066526965264319,0.40413302375931487,0.7839784274070142,0.6873821810890066,0.918695766858917,1.2459059320065078,1.1216338077635197,0.09695023248582352,1.1281863727479635,1.067754880100225,100,1
87,0.8259869384537757,0.40556839914016873,1.0031954044951104,0.4544075686562718,0.45928621294423644,0.9388656497180168,0.3526802707920774,0.5460971510513293,0.3858117460957261,0.26120729418255995,0.301809425007564,1.3189891848234374,0.5997811745102137,0.7103805509589103,0.61077622557881,1.2789028638415778,0.3120548930645489,0.6878492466762248,0.6228745256510781,0.6887171603041784,0.9797233311991759,0.9958389049172107,1.1768615056297542,1.4649470827135205,1.3343965961213822,0.3460955074191326,1.3376536475897252,1.3046051326567576,100,1
88,1.0999961022762494,0.6400873973037932,1.2563214586671603,0.706632792506116,0.674328402899908,1.0914716863388287,0.5980008812515083,0.7895983726471478,0.6277543816930702,0.5170750256262809,0.5401248619879964,1.5289906012730476,0.7970173916586248,0.9315836761188537,0.8348246670876114,1.5121277526894132,0.517701720043119,0.7724710485193234,0.7712522578167048,0.9094322643288812,1.1035152445701362,1.2660551754310787,1.3891741275441756,1.6169529233475382,1.490253740245097,0.5245379895882216,1.49054609535179,1.4891574002820183,100,1
89,1.3117515950919183,0.8056675000292648,1.4448676933140554,0.8938887778765909,0.8208965816471195,1.1729514430602972,0.774776654018529,0.9642273132993258,0.8011785129846857,0.7040105521847677,0.7077915581060628,1.6662419728636226,0.9240415433716712,1.081268255510284,0.9882728588658233,1.6739813807823862,0.6532835811805959,0.7938935970798172,0.8529105549519612,1.0595650089400428,1.1541530977168422,1.481819676823837,1.5422507123829503,1.6916577777659059,1.5784439279093185,0.634058080535021,1.576344761842205,1.6090843106010704,100,1
90,1.4508462682522278,0.9014794446949905,1.5591663323942127,1.0130030818922142,0.8986330986722559,1.1835434340382718,0.8817306165690596,1.0667955084692906,0.9045942281038892,0.8204439224171189,0.8049803432341546,1.7220976699240844,0.9817748078974936,1.1564679182811468,1.0692921091611391,1.7544588413823063,0.7224241252412062,0.7581734239928152,0.8718014929113845,1.1369453115448254,1.1333584463525384,1.6297938804095908,1.6254177294101684,1.682833585544453,1.5916044266215978,0.680599140211627,1.5877998136800469,1.655014786009047,100,1
91,1.5108426140592057,0.9303137882420586,1.593318153836606,1.0640774903576065,0.9104848228779175,1.1257686633250892,0.9213670888559073,1.0976909932390886,0.9401079310404986,0.8691728791099211,0.8356280694314776,1.6919780054304066,0.9736578914713215,1.1580717389110775,1.079519155703788,1.7475499450573553,0.7311345617433451,0.6721238676931494,0.8331755439934555,1.1425280345198614,1.04534273824733,1.7000070030926422,1.6314638633946559,1.5887447230212624,1.5264079959739911,0.6715146814430618,1.5216093075561836,1.6214760842989235,100,1
92,1.4891335151849523,0.8969068553117553,1.5452610764775236,1.0493057364884364,0.8615309626560621,1.0041445588408784,0.8981446410657766,1.0599358374426178,0.9119706670440282,0.8551869134508447,0.8056777808949929,1.5756165044954669,0.9046433577585397,1.0898710099065687,1.0229462025636105,1.6515589921347547,0.6861396889482362,0.5430997331457365,0.7426721613140823,1.0796796047308252,0.8971254995954165,1.686450464530379,1.557355591427205,1.4122967330978449,1.3838803797739307,0.6142644797589897,1.378744789414455,1.5073918812334395,100,1
93,1.3870175332630166,0.8070663072769221,1.4168752769962432,0.9724517596891364,0.7585618806524103,0.8252604515368062,0.8176688121385276,0.9586409234910266,0.8258777768385395,0.7845933770189585,0.7220262042910871,1.3771511300060801,0.7815774597544874,0.9579539738415008,0.9054366392012283,1.4692622205750705,0.5944660995656516,0.379166932894007,0.6064051085906612,0.9539104958522715,0.6984432332341584,1.5876444593119794,1.404454143197579,1.1610051185397854,1.1700719240133786,0.5160897704097157,1.1652068683579968,1.3161288587361455,100,1
94,1.209676921954631,0.6676859631058321,1.2139608246095697,0.8388561116524914,0.6098349491044566,0.5980092964262339,0.6865963543014948,0.8007974597269356,0.6887502062721057,0.6643426543990151,0.5921764417422807,1.1051122792497035,0.613270458734701,0.7705301004011671,0.7347323669574375,1.20793706619664,0.46359660361426663,0.18926035709680927,0.4318049956675719,0.7727834522291862,0.4596982888409789,1.4067830856261114,1.1792957737979575,0.8467782230259222,0.8959399633871455,0.38397715914574254,0.8915460081769402,1.0554001029070263,100,1
95,0.9661090010645381,0.4871798389471084,0.9460915610761406,0.655719248319355,0.4239109363939802,0.33371523237059897,0.512740074820234,0.5954006255014291,0.5088673305174439,0.5023325975880217,0.4245012747214511,0.7722811441095704,0.40834486437757556,0.5380060935338653,0.5204750458724462,0.8794743268692082,0.3017043306574498,-0.016607017913935797,0.22834727225946602,0.5460072176992327,0.19161924085297194,1.1514669029125975,0.8934924325117776,0.4854630740769033,0.5745845831251187,0.22513981182369663,0.5698395752731539,0.7370479208377716,100,1
96,0.6688942943303812,0.2755647215141724,0.6264384147832686,0.4322965600217663,0.20973967184072434,0.045972811461706536,0.3053994369858719,0.3534949515480563,0.29616278979150357,0.30776305332281456,0.22859611833363375,0.3953072035690612,0.17542248317200446,0.27310094814826297,0.27417532343042633,0.500397669330216,0.11791715250935056,-0.22705885570689846,0.007389255751080451,0.285566063617939,-0.09251582615867969,0.8334576707514965,0.5606087111155207,0.09603268092734267,0.21986360777357758,0.04816963618496506,0.21370890635925768,0.3767444429722575,100,1
97,0.33368549978036044,0.044302784625996336,0.2715069811628371,0.1799638560565536,-0.02159167863324544,-0.24974171866897513,0.07592321084410766,0.08798030244180913,0.062333163701438446,0.09150481884538167,0.015452674822667547,-0.006109606122046799,-0.07383217741624613,-0.009341627168972577,0.009248734357536714,0.09078587758505062,-0.07743340685777034,-0.42961996130439944,-0.21855171265170498,0.005562272365756892,-0.3764867759914422,0.46880826753942967,0.19494830401606866,-0.30071667917910855,-0.15151606399942572,-0.1363933104439577,-0.15897414834782922,-0.006714050963712737,100,1
98,-0.021534069578282113,-0.19372805252064682,-0.09949839749403709,-0.08784384915520765,-0.25664587826590246,-0.5367165164876802,-0.16237300231537397,-0.1866373866145993,-0.17931766115209338,-0.1340714381447451,-0.2027196612953958,-0.4103536103362867,-0.3244629798606882,-0.2931941700139124,-0.25928468544316013,-0.3275008740308715,-0.27293274806751666,-0.611608108408433,-0.4364447755650624,-0.2783507918476083,-0.6427149841212019,0.0773271720432666,-0.1863789876644585,-0.6831753628986275,-0.519283138064673,-0.31679664025719967,-0.5269150085290384,-0.39270749058896565,100,1
99,-0.37734528733640704,-0.42468580882166834,-0.46586893934874235,-0.3561626187566024,-0.4809298717131109,-0.7979770729725546,-0.3952454022362878,-0.45478212435322096,-0.414577495301487,-0.35582484619956517,-0.41308041324864486,-0.7950185122585739,-0.5604913490983481,-0.5622699463506518,-0.5156803102677078,-0.7317747648340406,-0.45669524676304774,-0.7610694886105707,-0.6333144246542842,-0.5497920646508455,-0.8741269050152015,-0.31949199667574457,-0.5629043994792252,-1.0296142118685905,-0.8615711472791312,-0.48144903030309494,-0.8682158163501734,-0.7600156400023788,100,1
100,-0.7138166649010891,-0.6346840405813536,-0.8066520807331173,-0.6094505433497931,-0.6802532859017387,-1.017586717596345,-0.6086941204690833,-0.700812808534714,-0.6295400474381684,-0.5606701864166858,-0.6029013437267808,-1.1379644899609453,-0.7668134778072345,-0.8011255581395931,-0.7445503144455524,-1.0990915988412004,-0.6170820731132048,-0.8675542133276338,-0.7968493401741042,-0.7925503651629651,-1.0557771575379522,-0.7001968132829953,-0.9122908253188743,-1.3194082537056273,-1.1571672469635268,-0.6198993096684662,-1.162189864157028,-1.0876703876308444,100,1
101,-1.0114304677966086,-0.8105702897435257,-1.1017429030560586,-0.8325571974008674,-0.8418863324909015,-1.1819003272278719,-0.7897809860267595,-0.9100104135045295,-0.811356253224249,-0.7361701454555386,-0.7601784776057602,-1.4185065303586466,-0.9301144727594548,-0.9954047188029044,-0.9318073241732656,-1.407548704724314,-0.7434634343332602,-0.9228793523133985,-0.9161526780789936,-0.9915965370946367,-1.1758707405225994,-1.0437518597073974,-1.2125318274480381,-1.5344615866186562,-1.3872886283633366,-0.7230937622540154,-1.3904657433115595,-1.3558875100501961,100,1
